1.51e+06
30004
15797
10315
8339.7
6614.8
4228.2
2473.6
2333.6
1863.1
1683.7
1469.2
1197.7
1111.1
1032.4
825.48
759.16
708.8
617.13
537.8
500.22
480.6
442.93
416.57
372.44
363.94
321.48
302.8
271.27
258.82
239.32
236.08
222.69
212.72
202.17
198.06
183.69
178.19
176.38
172.85
159.89
156.96
148.41
138.7
135.38
129.05
127.15
125.21
118.3
118.06
108.93
105.28
104.25
102.75
99.877
95.258
91.681
89.47
87
83.44
80.808
78.318
76.876
75.532
70.267
65.834
64.252
63.641
61.228
58.368
58.174
57.191
54.725
51.362
50.232
46.715
44.998
44.003
41.835
39.866
38.519
37.912
36.267
34.84
34.246
33.14
31.363
30.046
29.34
28.152
27.486
27.13
26.36
26.057
24.539
23.281
22.13
20.8
19.981
19.15
17.606
17.531
16.446
16.253
14.77
14.584
13.891
13.009
12.453
11.71
10.793
10.247
9.6937
8.0631
6.8803
5.5661
4.1716
3.3375
3.0432
