-753.0067	-210.4132	-255.5826	220.9567	-61.3285	97.7064	6.4578	-6.9888	-21.9237	-26.0504	11.0954	5.1935	-19.0066	3.9037	-6.6380	0.0188	19.8619	-25.7597	8.4805	8.0596	15.6549	-12.0494	12.0441	-21.3605	51.1240	15.5142	18.4389	12.1674	-2.7381	10.4372	8.1410	8.6996	-1.1637	-5.3170	-10.2525	-25.0630	10.9308	-9.0711	18.7187	3.0056	-3.8804	-5.0976	1.4539	-38.9088	1.0882	7.0070	24.3868	-22.3135	1.7309	15.1187	-7.7138	-16.9390	7.0308	-5.6596	4.5125	8.0756	10.0605	6.4029	-0.8037	9.2754	-5.3116	0.4112	-4.9743	-1.0113	9.2451	10.4082	-11.0735	10.2319	9.6006	-2.7245	-7.3919	3.5367	-1.7985	-20.1006	-7.2376	-2.0788	-0.2399	-10.0968	11.6906	7.4689	3.2522	-0.0242	-1.5348	-0.1695	2.9906	2.4882	-2.6525	1.7785	0.2840	-2.3919	-4.6761	-0.7735	3.7607	0.7872	9.2627	3.2410	-7.5020	-2.6615	2.3267	-1.4830	1.1088	2.4601	-3.3947	4.7756	3.2409	-3.8567	-6.9786	4.0254	1.1365	0.0521	3.1066	-6.9284	-11.4513	-3.5454	-3.2972	-8.9239	-8.0687	8.0947	2.7873
-756.2917	-164.2553	-266.0979	239.0850	-46.0632	90.0422	15.3099	8.3477	-38.1969	-23.9526	0.1599	8.9773	-24.5542	-0.5356	2.0683	-8.0294	4.8575	-22.1839	9.0223	18.4702	18.1533	1.3472	2.4599	-14.9234	40.6666	17.7478	16.1988	11.5175	-8.2128	12.3309	12.8322	4.6615	1.7057	-0.6879	-19.3734	-19.4798	17.1564	-4.6612	19.5331	6.0639	-12.0040	-14.0338	9.7112	-39.8570	-9.2195	8.2407	28.8359	-21.9653	-2.1216	22.8776	-19.7755	-12.0703	2.2424	-12.9791	19.0508	12.8364	26.1211	6.0388	-6.9730	-7.0878	-3.8422	11.7149	-15.2976	-7.0565	0.8856	7.6999	-14.0693	1.5800	3.5304	-4.1722	-9.3348	-7.3924	1.7150	-16.1906	-3.8836	7.5491	-9.8310	3.4146	-2.7610	0.2318	-1.7359	12.8483	-10.5143	-3.1037	8.0008	11.4001	11.9481	-14.9911	-9.2158	-9.8964	-5.5822	-6.5008	-5.2286	6.6215	-8.8482	-9.2435	9.8995	7.1089	-9.7943	0.3930	2.9753	-5.1593	1.1185	-4.3436	-7.0573	4.9596	4.4218	-3.0981	-2.4288	-1.7336	1.3648	3.2520	3.7001	-0.6169	-1.1931	5.5241	3.0148	-3.2945	0.4847
-847.2229	-172.0433	-135.9905	300.3533	-64.8611	116.7236	-8.6096	9.1402	-4.0836	-13.0418	7.6827	-30.3816	-9.7528	19.3407	6.6164	-13.1261	4.3473	-30.2462	32.8295	35.9387	19.5433	-3.8113	41.4223	-26.2351	63.9791	-2.7727	26.6625	15.6890	-8.6385	8.9720	1.5790	2.8908	1.3718	-25.0235	-3.6792	-32.2055	-0.2309	-6.6889	10.7152	-6.4548	8.0215	3.8728	4.4252	-42.6513	13.5257	11.7574	21.6526	-23.8159	-11.0748	10.2447	-12.1856	-7.7991	12.9539	-15.5568	-14.1487	4.7234	10.5482	-6.5634	6.9369	-11.7699	-13.5780	-0.1316	0.7868	5.2418	-3.0564	0.4269	-3.8465	2.8936	-0.2109	6.6573	-0.4990	4.3575	-0.7622	11.6530	-2.1712	-2.9214	-0.1279	-1.4554	9.3246	5.4751	11.2959	-0.4822	-0.6090	0.5678	-4.5331	-8.6360	-1.8095	9.9184	12.4327	9.4011	9.3525	3.6037	-5.4885	2.2853	-0.1505	7.5143	-13.1912	-10.9496	5.0759	0.6862	-1.7734	7.3216	-1.4044	-5.8791	5.6492	-6.7375	3.2420	1.6748	-1.0901	-1.1917	-0.6512	2.6244	7.5205	4.6457	6.2000	2.9216	4.6773	-4.3405	-4.3916
-623.7147	-279.4708	-514.4777	118.2894	-47.7813	64.7585	32.7019	-46.6054	-95.9368	-52.5687	32.1220	-12.0498	15.8577	-15.1479	-33.1697	24.6194	30.2016	-11.3150	4.7490	-6.7638	0.9358	-2.2415	18.5617	-12.5317	-7.0861	-7.5290	-6.2710	12.5193	5.8360	1.2448	-7.2384	7.0264	-3.6026	-0.0303	5.6152	10.9466	4.9825	3.2862	-7.7965	-6.6409	0.3590	-8.3691	-4.0519	7.3166	-8.4029	-4.9192	1.1452	-1.3050	-0.0898	-6.4557	1.9025	5.1354	-7.3464	3.0210	1.5387	1.0305	-8.2141	4.8206	-5.7704	-0.2293	-0.4490	-3.7752	-3.9048	7.3827	7.1051	6.0689	-1.3489	13.1412	-5.5641	6.1151	2.0183	0.4859	-0.3207	-0.3806	5.8405	2.0489	-4.8545	6.9934	-2.8451	-1.7039	0.5234	1.8741	4.2270	-7.8505	-1.4140	-1.9328	9.7279	1.9195	1.9314	-14.2627	3.4613	9.8913	13.6478	-1.8212	13.4049	7.4654	1.9839	-2.1904	16.8273	0.0033	-5.3281	4.6183	4.4151	3.1912	4.4423	6.3416	0.8743	-2.8123	-9.1112	-9.0184	-7.0895	5.7321	0.7921	-2.2314	-4.9325	5.9758	-3.6751	-4.6308	6.0651
-609.4573	-214.6919	-534.0687	139.0283	-26.3460	91.3575	18.6870	-52.5180	-98.5287	-34.9803	42.0375	-30.2829	3.1050	-4.2912	-36.2435	26.0342	33.9720	-6.8244	3.6881	-2.0154	7.1394	-7.0965	19.5745	-5.1685	-2.9553	-15.0802	-12.8363	9.9416	16.8395	10.7173	0.8862	4.7318	-4.3426	6.5241	1.9630	14.0657	-7.9620	-1.5695	-8.1090	3.0159	-1.2879	-0.3479	-7.2521	18.8841	-4.1987	-4.1552	-9.8129	4.4413	-0.8850	-8.7150	-0.4873	8.9348	-2.2369	2.0873	-0.9429	-5.1906	-7.2196	2.0915	-7.5428	1.7053	-0.1970	1.5576	-2.7733	-0.0325	-1.8338	-2.4380	1.0770	2.8553	-2.6894	2.5290	0.8028	1.1527	-0.3127	-4.9357	1.8303	3.2890	3.8166	3.4561	1.1117	-5.6292	-3.9409	0.5116	-0.7992	-1.1977	1.4197	1.7389	3.8985	-3.4340	-2.7558	-12.4775	-6.4973	3.8055	3.6838	-0.5856	3.2965	0.1448	-1.8930	4.6349	1.0810	-0.7230	4.0595	5.2151	3.2586	0.0154	0.0137	-0.6520	-1.1125	0.2408	5.7830	6.0568	1.2185	2.1144	7.5432	0.4768	-9.0382	-11.3419	-0.3380	-2.9585	-13.3618
-601.0152	-242.6543	-554.2384	143.8181	-16.5284	84.7972	25.6896	-50.8165	-108.2186	-39.7924	42.1100	-33.3916	6.2483	-12.8536	-40.6022	25.0261	31.6999	-7.5444	15.5042	-1.2684	-2.8784	-11.4094	20.5001	-5.6912	-4.6987	-17.9194	-5.7122	-4.0793	3.7628	8.2592	2.0380	2.8248	-4.4056	1.8299	-3.7619	12.3177	-4.0651	-2.0197	-11.4668	-2.5950	-9.1848	-0.2847	-6.9841	17.4195	-0.1033	-3.6076	-9.8691	9.3774	-3.1537	-4.4778	3.5710	4.2323	-3.4691	7.4334	-4.3107	-2.0724	-4.6505	-2.6670	-2.0090	-2.8375	3.9614	1.3133	-3.9667	2.3809	6.3289	0.5577	1.8241	0.6843	-0.6144	-3.0473	-1.1820	-0.5405	5.1242	-2.9059	-0.4739	2.6546	1.3079	2.4250	1.4954	-8.6298	-1.4352	3.2279	2.6673	1.6296	-2.6638	-4.5008	5.3756	2.2757	0.0409	-6.3985	-3.3988	4.1343	-4.3297	-3.0636	-3.8460	-1.5510	-3.0705	4.4295	-1.1120	2.4067	1.6618	4.2963	-4.0343	1.5988	1.1583	-0.0696	-2.7254	5.3641	5.0152	9.5495	3.0374	2.6679	8.5881	7.1794	3.4046	2.9846	7.7083	13.6054	8.0369
-832.3948	-81.1726	-120.0560	314.3942	-13.3185	174.3121	-55.3963	0.3420	-24.1353	15.1471	-7.5313	-84.2020	-7.8544	47.7110	9.7721	-14.5165	13.4070	-18.2371	34.8067	58.0151	46.9558	-7.2406	49.1331	-11.7957	41.5998	-25.6500	16.0100	22.1052	-8.4169	6.4678	-11.1019	16.6644	6.4779	-16.3097	20.8245	-30.3623	-28.4626	5.9997	9.0589	0.8317	31.2501	3.4203	9.5236	-7.2673	15.8493	-4.6762	-6.4744	2.9249	-24.8044	-1.8753	-6.9420	6.3431	11.2121	-12.6798	-8.6178	-14.5931	-0.6493	-7.5086	15.4265	4.9821	-22.8815	4.4533	5.3912	-1.2175	-23.2751	-26.3556	18.1836	-21.0321	-4.8968	0.9882	6.3279	1.3996	-4.6793	26.9730	20.0266	-17.9535	3.6534	12.0039	-7.9514	-0.2843	2.3613	-8.3692	-1.5378	1.5425	-5.3585	-0.4439	-5.6531	3.1183	-3.4018	-7.1437	-3.6018	0.2622	4.6387	-2.6396	-2.1875	-8.1109	13.5320	4.0334	-1.5081	5.5532	-3.9238	-7.6980	4.1823	4.7679	-2.9288	1.7523	0.4117	-2.4794	-2.4491	1.5955	-0.1611	-4.2094	-4.1368	0.7346	-1.1544	-2.0938	-1.2132	1.7069	1.7394
-601.8323	-207.0060	-569.3514	140.8350	-12.4356	112.6514	20.3498	-53.6017	-107.5719	-38.2008	34.4923	-25.3716	10.0500	-13.1645	-46.6742	22.2788	20.5904	-2.9787	5.9621	-6.2224	8.5017	-11.5672	17.8797	1.4309	-27.6640	-4.2712	-10.1980	-0.0251	-1.3943	-1.7506	-15.8475	2.6893	-5.7931	14.2398	6.1423	6.3475	-3.4616	1.6215	-7.0502	4.2094	-4.4072	-5.1799	-4.6807	23.5924	-3.1864	-3.6181	-9.1656	14.5131	0.4205	-9.4076	3.4385	6.2433	-6.9414	11.4892	2.2700	0.5912	-5.5581	3.0230	-3.0562	7.0194	7.6534	0.7976	-2.4859	-0.0569	4.1653	0.0941	-4.4306	-3.9264	-3.9989	0.5878	1.4116	2.2175	-3.0991	-5.5944	0.6626	-2.6809	7.0368	-2.2259	-6.3136	-6.6646	-1.9445	-2.0614	5.1498	-2.2764	5.6243	1.4334	4.8844	-6.7243	4.1793	1.5731	-3.1143	-2.3779	-3.6997	4.7134	2.6231	4.7950	5.5561	6.3181	2.4674	-1.0748	-1.3528	-6.8552	-3.4813	0.0087	2.6779	-7.0294	-3.6016	8.6914	-1.5669	-3.8454	11.9630	-10.0784	-6.9278	-1.1562	12.5554	7.0529	-0.3781	-6.1079	-3.7395
-568.3772	-220.5448	-580.1216	142.6850	-36.3468	95.3561	12.2408	-63.2058	-108.6516	-18.4250	34.4827	-61.4695	1.2638	-17.7124	-37.1659	21.2741	8.4498	-0.6206	12.5114	3.6421	9.1835	-5.5133	26.7448	4.4223	-6.7155	-1.2652	-6.7219	-1.3179	-8.4366	0.3209	0.5574	-2.0397	-14.4126	6.3095	2.0593	10.3232	-3.9812	-2.3116	-10.1168	-3.2497	8.3154	3.6848	1.6417	20.3167	7.1348	1.6797	-4.7308	16.1193	0.0257	-5.3281	3.3518	6.3138	-1.7736	7.7578	-12.3252	3.1046	-1.1368	-0.9891	0.4414	-8.1887	4.2296	-5.5786	-2.8568	-2.0086	1.1176	3.4845	0.0978	-4.5886	2.1267	-0.4247	0.0893	-5.8507	0.6579	-1.1310	-7.1235	4.1041	-0.5682	-6.4632	5.7971	2.8344	-2.1866	-1.6877	2.7220	2.3720	-0.4498	1.6392	-12.5259	-3.4794	2.1711	19.0324	5.0529	-7.2786	-5.6055	2.3572	-7.9573	-5.1119	-0.9576	-3.2351	-7.8022	-0.7907	6.2608	-1.7543	-3.3305	-4.7237	0.1759	-0.0832	-2.3724	-4.8019	5.1839	5.1989	-5.1589	2.8927	0.4834	0.2006	-0.5280	-7.2086	-6.1813	-11.3654	8.9191
-584.0493	-272.8231	-557.1889	106.0141	-32.5337	77.0175	20.1852	-60.9099	-110.2426	-16.4837	30.4571	-60.8416	5.9665	-14.6951	-34.2477	18.5707	5.2605	-7.2731	9.1399	2.2252	12.2249	-9.6551	18.8637	2.8413	-14.4830	-2.8840	-10.5948	-4.4737	-13.7993	-3.1161	-8.2554	-5.6195	-9.0341	5.3515	6.7220	7.0226	-2.3217	1.3949	-16.3799	-6.7075	12.1601	2.4357	1.9933	17.9794	3.1973	0.5096	-4.3727	17.2141	3.1092	-5.4108	13.0252	4.1210	-0.5737	13.0685	-7.4884	3.7678	-6.6934	3.0245	5.3950	-6.4862	4.9928	-4.6276	-1.8972	-3.0597	3.6402	5.3466	1.4335	-1.7714	0.3845	0.4556	-2.8594	1.4790	1.0268	6.5698	-8.0462	8.4541	-3.8063	-4.9366	-0.7071	5.2622	-1.2782	-1.6022	-0.2908	-1.0253	-0.6994	5.2410	-5.7304	1.2482	-4.4526	17.3730	5.7311	-5.8226	-0.4854	-1.0302	-4.2933	-3.1856	-6.7799	-8.0030	-8.7796	-1.0777	-2.6927	-0.4330	0.9148	-4.0580	-5.5913	3.2995	7.3993	-5.9398	-5.6300	-9.3804	-5.4727	1.0604	-8.1072	-5.3712	-3.8332	4.6141	4.1540	10.2557	-6.2563
